Grupo Descuento/Recargo;Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;Sexo;Nº Descuentos
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;FERNANDO MARTÍN;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;3
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;FERNANDO MARTÍN;MONCLOA-ARAVACA                                   ;USO LIBRE;MASCULINO;4
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;3
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;6
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;MASCULINO;9
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;FEMENINO;27
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;LA BOMBILLA;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TENIS CASA DE CAMPO;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;MASCULINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;FEMENINO;10
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;57
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;57
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;FEMENINO;24
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;MASCULINO;40
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;FEMENINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;18
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;USO LIBRE;FEMENINO;30
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;USO LIBRE;FEMENINO;4
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ENTREVÍAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;9
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ENTREVÍAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;17
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ENTREVÍAS;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;11
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ENTREVÍAS;PUENTE DE VALLECAS                                ;USO LIBRE;FEMENINO;10
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ENTREVÍAS;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;6
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PALOMERAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;11
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PALOMERAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;57
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;FEMENINO;24
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;3
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;11
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;MASCULINO;26
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;FEMENINO;21
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;DAOÍZ Y VELARDE;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;26
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;DAOÍZ Y VELARDE;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;43
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;GIMNASIO MOSCARDÓ;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;GIMNASIO MOSCARDÓ;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;31
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;GIMNASIO MOSCARDÓ;SALAMANCA                                         ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;GIMNASIO MOSCARDÓ;SALAMANCA                                         ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;GIMNASIO MOSCARDÓ;SALAMANCA                                         ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN BLAS;SAN BLAS                                          ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;10
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN BLAS;SAN BLAS                                          ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;MASCULINO;19
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;FEMENINO;18
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLAYA VICTORIA;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLAYA VICTORIA;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;26
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;MASCULINO;4
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;FEMENINO;8
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;31
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;USO LIBRE;MASCULINO;50
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;TRIÁNGULO DE ORO;TETUAN                                            ;USO LIBRE;FEMENINO;15
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;USO LIBRE;MASCULINO;29
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;USO LIBRE;FEMENINO;9
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;USO LIBRE;MASCULINO;30
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASITAS;USERA                                             ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASUR;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASUR;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;34
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;ORCASUR;USERA                                             ;USO LIBRE;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN FERMÍN;USERA                                             ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;6
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN FERMÍN;USERA                                             ;USO LIBRE;MASCULINO;115
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN FERMÍN;USERA                                             ;USO LIBRE;FEMENINO;143
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VALDEBERNARDO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;11
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VALDEBERNARDO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;17
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VICÁLVARO;VICALVARO                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;3
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VICÁLVARO;VICALVARO                                         ;USO LIBRE;MASCULINO;22
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;VICÁLVARO;VICALVARO                                         ;USO LIBRE;FEMENINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;CERRO ALMODÓVAR;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;CERRO ALMODÓVAR;VILLA DE VALLECAS                                 ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;28
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;CERRO ALMODÓVAR;VILLA DE VALLECAS                                 ;USO LIBRE;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;CERRO ALMODÓVAR;VILLA DE VALLECAS                                 ;USO LIBRE;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MIGUEL GUILLÉN PRIM;VILLA DE VALLECAS                                 ;USO LIBRE;MASCULINO;28
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;MIGUEL GUILLÉN PRIM;VILLA DE VALLECAS                                 ;USO LIBRE;FEMENINO;9
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;EL ESPINILLO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;23
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;EL ESPINILLO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;55
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;EL ESPINILLO II;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;FÉLIX RUBIO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;FÉLIX RUBIO;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLATA Y CASTAÑAR;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;6
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLATA Y CASTAÑAR;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;21
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLATA Y CASTAÑAR;VILLAVERDE                                        ;USO LIBRE;MASCULINO;378
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;PLATA Y CASTAÑAR;VILLAVERDE                                        ;USO LIBRE;FEMENINO;316
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;RAÚL GONZÁLEZ;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;RAÚL GONZÁLEZ;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;12
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN CRISTÓBAL;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN CRISTÓBAL;VILLAVERDE                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.06. JUNIO;SAN CRISTÓBAL;VILLAVERDE                                        ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MARQUÉS DE SAMARANCH;ARGANZUELA                                        ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MARQUÉS DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MARQUÉS DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;FEMENINO;3
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MINA;CARABANCHEL                                       ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;5
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MINA;CARABANCHEL                                       ;USO LIBRE;MASCULINO;3
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MINA;CARABANCHEL                                       ;USO LIBRE;FEMENINO;4
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CONCEPCIÓN;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CONCEPCIÓN;CIUDAD LINEAL                                     ;USO LIBRE;MASCULINO;24
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CONCEPCIÓN;CIUDAD LINEAL                                     ;USO LIBRE;FEMENINO;23
PERSONA CON DISCAPACIDAD;2017.07. JULIO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;4
PERSONA CON DISCAPACIDAD;2017.07. JULIO;PUEBLO NUEVO;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;3
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MASÓ;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;8
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MASÓ;FUENCARRAL-ELPARDO                                ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MASÓ;FUENCARRAL-ELPARDO                                ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MASÓ;FUENCARRAL-ELPARDO                                ;USO LIBRE;MASCULINO;16
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA MASÓ;FUENCARRAL-ELPARDO                                ;USO LIBRE;FEMENINO;12
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SANTA ANA;FUENCARRAL-ELPARDO                                ;USO LIBRE;MASCULINO;727
PERSONA CON DISCAPACIDAD;2017.07. JULIO;SANTA ANA;FUENCARRAL-ELPARDO                                ;USO LIBRE;FEMENINO;609
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;MASCULINO;20
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;FEMENINO;13
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;MASCULINO;22
PERSONA CON DISCAPACIDAD;2017.07. JULIO;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;FEMENINO;4
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;6
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;MASCULINO;3
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;MASCULINO;14
PERSONA CON DISCAPACIDAD;2017.07. JULIO;HORTALEZA;HORTALEZA                                         ;USO LIBRE;FEMENINO;21
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LUIS ARAGONÉS;HORTALEZA                                         ;USO LIBRE;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LUIS ARAGONÉS;HORTALEZA                                         ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;ALUCHE;LATINA                                            ;USO LIBRE;MASCULINO;9
PERSONA CON DISCAPACIDAD;2017.07. JULIO;ALUCHE;LATINA                                            ;USO LIBRE;FEMENINO;8
PERSONA CON DISCAPACIDAD;2017.07. JULIO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;GALLUR;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;7
PERSONA CON DISCAPACIDAD;2017.07. JULIO;GALLUR;LATINA                                            ;USO LIBRE;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;GALLUR;LATINA                                            ;USO LIBRE;FEMENINO;13
PERSONA CON DISCAPACIDAD;2017.07. JULIO;GALLUR;LATINA                                            ;USO LIBRE;MASCULINO;4
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;MASCULINO;13
PERSONA CON DISCAPACIDAD;2017.07. JULIO;CASA DE CAMPO;MONCLOA-ARAVACA                                   ;USO LIBRE;FEMENINO;8
PERSONA CON DISCAPACIDAD;2017.07. JULIO;FRANCOS RODRÍGUEZ;MONCLOA-ARAVACA                                   ;USO LIBRE;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;MASCULINO;5
PERSONA CON DISCAPACIDAD;2017.07. JULIO;JOSÉ MARÍA CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;FEMENINO;9
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;MASCULINO;3
PERSONA CON DISCAPACIDAD;2017.07. JULIO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;FEMENINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MORATALAZ;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MASCULINO;1
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;MASCULINO;11
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;FEMENINO;8
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;MASCULINO;19
PERSONA CON DISCAPACIDAD;2017.07. JULIO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;FEMENINO;2
PERSONA CON DISCAPACIDAD;2017.07. JULIO;ALBERTO GARCÍA;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;FEMENINO;4
