Codigo_temporada	Codigo_competicion	Codigo_fase	Codigo_grupo	Codigo_equipo	Posicion	Puntos	Partidos_jugados	Partidos_ganados	Partidos_empatados	Partidos_perdidos	Goles_favor	Goles_contra	Nombre_temporada	Nombre_competicion	Nombre_fase	Nombre_grupo	Nombre_deporte	Nombre_categoria	Nombre_equipo	Nombre-Sexo	Nombre_distrito
2025	8944	9878	27667	180500	2	49.00	20	16	1	3	77	31	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	SH-68	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180497	3	39.00	20	12	3	5	57	31	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	La Mandarina Mecánica	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180495	4	32.00	20	10	2	8	57	50	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Esgolazo FC	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180501	5	28.00	20	9	1	10	50	70	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Toldos Pavón	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180493	6	25.00	20	9	2	7	49	49	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Cristobal Colon FC	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180502	7	24.00	20	7	3	10	59	54	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Vallecas Cell-Tics	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180499	8	20.00	20	7	1	10	39	49	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Muchachos F.C.	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180491	9	17.00	20	5	2	13	36	53	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Agijones fc	MASCULINO	Ciudad Lineal
2025	8944	9878	27667	180496	10	10.00	20	3	1	16	33	87	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1	FUTBOL 7	SENIOR 	Foclit	MASCULINO	Ciudad Lineal
2025	8973	9963	29385	188751	1	6.00	2	2	0	0	7	5	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS CAD MAS. GRUPO 2	FUTBOL SALA	CADETE 	NUESTRA SEÑORA DE LA VEGA	MASCULINO	Tetuán
2025	8973	9963	29385	188750	2	3.00	2	1	0	1	9	5	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS CAD MAS. GRUPO 2	FUTBOL SALA	CADETE 	Dehesa de la Villa	MASCULINO	Tetuán
2025	8973	9963	29385	188749	3	.00	2	0	0	2	5	11	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS CAD MAS. GRUPO 2	FUTBOL SALA	CADETE 	C.D.E MADRILEÑO NORTE	MASCULINO	Tetuán
2025	8973	9963	29383	188756	1	6.00	2	2	0	0	10	0	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS INF MAS. GRUPO 2	FUTBOL SALA	INFANTIL 	IES PRINCIPE FELIPE M.N. "A"	MASCULINO	Tetuán
2025	8973	9963	29383	188757	3	.00	2	0	0	2	2	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS INF MAS. GRUPO 2	FUTBOL SALA	INFANTIL 	IES PRINCIPE FELIPE MN B	MASCULINO	Tetuán
2025	8973	9963	29383	188755	2	3.00	2	1	0	1	3	9	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS INF MAS. GRUPO 2	FUTBOL SALA	INFANTIL 	DEHESA DE LA VILLA	MASCULINO	Tetuán
2025	8973	9963	29387	188847	1	6.00	2	2	0	0	7	0	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS JUV MAS. GRUPO 2	FUTBOL SALA	JUVENIL 	CARBALLO	MASCULINO	Tetuán
2025	8973	9963	29387	188848	2	3.00	2	1	0	1	6	1	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS JUV MAS. GRUPO 2	FUTBOL SALA	JUVENIL 	DEHESA DE LA VILLA	MASCULINO	Tetuán
2025	8973	9963	29387	188849	3	-2.00	2	0	0	0	0	12	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP TET SAB MAÑ FS JUV MAS. GRUPO 2	FUTBOL SALA	JUVENIL 	Sporting de Saconia	MASCULINO	Tetuán
2025	8951	9906	28284	177534	1	48.00	18	15	3	0	106	25	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	ROYAL CALAMITY	MASCULINO	Salamanca
2025	8951	9906	28284	177799	2	43.00	18	14	1	3	73	30	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	SPORTIUM DE GIJÓN	MASCULINO	Salamanca
2025	8951	9906	28284	177985	3	38.00	18	12	2	4	82	32	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	LOS HUEVOS F.C.	MASCULINO	Salamanca
2025	8951	9906	28284	178540	6	23.00	18	8	1	8	42	52	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	Negrita FC	MASCULINO	Salamanca
2025	8951	9906	28284	178717	4	24.00	18	8	0	10	45	67	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	Sporting Matozoides	MASCULINO	Salamanca
2025	8951	9906	28284	177768	5	24.00	18	8	2	8	37	51	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	SAMBE F.C.	MASCULINO	Salamanca
2025	8951	9906	28284	178377	7	20.00	18	6	2	10	51	86	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	Minabo de Kiev	MASCULINO	Salamanca
2025	8951	9906	28284	177737	8	18.00	18	6	2	9	41	48	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	Real Inter	MASCULINO	Salamanca
2025	8951	9906	28284	178523	9	15.00	18	4	3	11	30	56	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB TAR F7 SEN MAS Gr-2	FUTBOL 7	SENIOR 	Birrathinaikos	MASCULINO	Salamanca
2025	8959	9935	28670	188368	1	12.00	4	4	0	0	18	2	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SÁB MAÑ FS INF FEM G2	FUTBOL SALA	INFANTIL 	Santa María la Blanca A	FEMENINO	Barajas
2025	8959	9935	28670	188365	3	6.00	4	2	0	2	8	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SÁB MAÑ FS INF FEM G2	FUTBOL SALA	INFANTIL 	Asociación Alacrán 1997	FEMENINO	Barajas
2025	8959	9935	28670	188366	4	3.00	4	1	0	3	7	8	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SÁB MAÑ FS INF FEM G2	FUTBOL SALA	INFANTIL 	DEPORTIVO MADRID FUTSAL FEMENINO	FEMENINO	Barajas
2025	8959	9935	28670	188367	2	9.00	4	3	0	1	11	4	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SÁB MAÑ FS INF FEM G2	FUTBOL SALA	INFANTIL 	JUAN DE VALDÉS A	FEMENINO	Barajas
2025	8959	9935	28670	188369	5	.00	4	0	0	0	0	24	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SÁB MAÑ FS INF FEM G2	FUTBOL SALA	INFANTIL 	SANTAMARCA / RANDORI SPORT / GRUPO INDIGO	FEMENINO	Barajas
2025	8972	9961	29327	187570	1	7.00	3	2	1	0	8	3	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 1	FUTBOL SALA	ALEVIN 	ESCUELA DEPORTIVA ADAE SIMANCAS B	MIXTO	San Blas - Canillejas
2025	8972	9961	29327	187569	3	4.00	3	1	1	1	8	8	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 1	FUTBOL SALA	ALEVIN 	CDE LAS MINAS - LARRA A	MIXTO	San Blas - Canillejas
2025	8972	9961	29327	187568	2	5.00	3	1	2	0	10	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 1	FUTBOL SALA	ALEVIN 	CDE FUTSAL SAN BLAS	MIXTO	San Blas - Canillejas
2025	8972	9961	29327	187567	4	.00	3	0	0	3	2	11	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 1	FUTBOL SALA	ALEVIN 	CEIPSO Alberto Alcocer A	MIXTO	San Blas - Canillejas
2025	8972	9961	29330	187582	1	3.00	2	1	0	1	8	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 4	FUTBOL SALA	ALEVIN 	Juan de Valdés B	MIXTO	San Blas - Canillejas
2025	8972	9961	29330	187580	2	3.00	2	1	0	1	7	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 4	FUTBOL SALA	ALEVIN 	C.d.e. educación y deporte san vicente	MIXTO	San Blas - Canillejas
2025	8972	9961	29330	187581	3	3.00	2	1	0	1	6	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 4	FUTBOL SALA	ALEVIN 	ALVARO BAZAN NARANJA - ASTON FS	MIXTO	San Blas - Canillejas
2025	8972	9961	29332	187587	1	6.00	2	2	0	0	7	2	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 6	FUTBOL SALA	ALEVIN 	ESCUELA DEPORTIVA ADAE SIMANCAS A	MIXTO	San Blas - Canillejas
2025	8972	9961	29332	187586	2	3.00	2	1	0	1	5	2	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 6	FUTBOL SALA	ALEVIN 	ESCUELA DEPORTIVA ADAE SIMANCAS C	MIXTO	San Blas - Canillejas
2025	8972	9961	29332	187588	3	.00	2	0	0	2	1	9	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 6	FUTBOL SALA	ALEVIN 	CEIPSO Alberto Alcocer B	MIXTO	San Blas - Canillejas
2025	8972	9961	29338	187590	2	5.00	3	1	2	0	10	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 1	FUTBOL SALA	INFANTIL 	COLEGIO NAZARET	MASCULINO	San Blas - Canillejas
2025	8972	9961	29338	187592	1	7.00	3	2	1	0	13	1	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 1	FUTBOL SALA	INFANTIL 	ESCUELA DEPORTIVA ADAE SIMANCAS B	MASCULINO	San Blas - Canillejas
2025	8972	9961	29338	187591	3	4.00	3	1	1	1	10	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 1	FUTBOL SALA	INFANTIL 	C.D.E LAS MINAS	MASCULINO	San Blas - Canillejas
2025	8972	9961	29338	187589	4	.00	3	0	0	3	3	22	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 1	FUTBOL SALA	INFANTIL 	CD ASTON FS A	MASCULINO	San Blas - Canillejas
2025	8972	9961	29362	187600	1	9.00	3	3	0	0	24	3	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 3	FUTBOL SALA	INFANTIL 	DEPORTIVO PASAMONTE	MASCULINO	San Blas - Canillejas
2025	8972	9961	29362	187598	2	4.00	3	1	1	1	12	12	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 3	FUTBOL SALA	INFANTIL 	IES MARQUES DE SUANZES	MASCULINO	San Blas - Canillejas
2025	8972	9961	29362	187599	3	4.00	3	1	1	1	6	14	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 3	FUTBOL SALA	INFANTIL 	CD ASTON FS B	MASCULINO	San Blas - Canillejas
2025	8972	9961	29362	187597	4	.00	3	0	0	3	4	17	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 3	FUTBOL SALA	INFANTIL 	ESCUELA DEPORTIVA ADAE SIMANCAS C	MASCULINO	San Blas - Canillejas
2025	8959	9935	28654	188330	2	6.00	3	2	0	1	22	4	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G1	FUTBOL SALA	ALEVIN 	ALARÓ A	FEMENINO	Barajas
2025	8959	9935	28654	188331	1	9.00	3	3	0	0	13	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G1	FUTBOL SALA	ALEVIN 	Asociación Alacrán 1997	FEMENINO	Barajas
2025	8959	9935	28654	188332	3	.00	3	0	0	2	3	21	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G1	FUTBOL SALA	ALEVIN 	CLUB FUTBOL SALA FEMENINO SAN FERNANDO	FEMENINO	Barajas
2025	8959	9935	28654	188333	4	.00	3	0	0	2	0	19	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G1	FUTBOL SALA	ALEVIN 	NAIF	FEMENINO	Barajas
2025	8972	9961	29328	187574	1	7.00	3	2	1	0	13	5	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 2	FUTBOL SALA	ALEVIN 	Juan de Valdés A	MIXTO	San Blas - Canillejas
2025	8972	9961	29328	187575	2	6.00	3	2	0	1	14	8	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 2	FUTBOL SALA	ALEVIN 	DEPORTIVO PASAMONTE	MIXTO	San Blas - Canillejas
2025	8972	9961	29328	187573	3	4.00	3	1	1	1	10	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 2	FUTBOL SALA	ALEVIN 	CFS Eurosiris	MIXTO	San Blas - Canillejas
2025	8972	9961	29328	187572	4	.00	3	0	0	3	1	19	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS ALE MIX 2	FUTBOL SALA	ALEVIN 	C.D. DOSA A	MIXTO	San Blas - Canillejas
2025	8959	9935	28655	188336	1	9.00	3	3	0	0	18	3	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G2	FUTBOL SALA	ALEVIN 	SAN PEDRO FEM A	FEMENINO	Barajas
2025	8959	9935	28655	188335	2	6.00	3	2	0	1	8	10	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G2	FUTBOL SALA	ALEVIN 	CFS Eurosiris "A"	FEMENINO	Barajas
2025	8959	9935	28655	188334	3	1.00	3	0	1	2	4	9	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G2	FUTBOL SALA	ALEVIN 	ALARÓ B	FEMENINO	Barajas
2025	8959	9935	28655	188337	4	1.00	3	0	1	2	2	10	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP BAR SAB FS ALE FEM G2	FUTBOL SALA	ALEVIN 	SAN PEDRO FEM B	FEMENINO	Barajas
2025	8972	9961	29341	187462	1	6.00	2	2	0	0	11	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS CAD MAS 2	FUTBOL SALA	CADETE 	C.D.E LAS MINAS	MASCULINO	San Blas - Canillejas
2025	8972	9961	29341	187463	2	3.00	2	1	0	1	8	8	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS CAD MAS 2	FUTBOL SALA	CADETE 	CFS Artilleros Moratalaz	MASCULINO	San Blas - Canillejas
2025	8972	9961	29341	187464	3	.00	2	0	0	2	5	10	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS CAD MAS 2	FUTBOL SALA	CADETE 	IES MARQUES DE SUANZES	MASCULINO	San Blas - Canillejas
2025	8972	9961	29339	187593	1	9.00	3	3	0	0	18	2	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 2	FUTBOL SALA	INFANTIL 	ALARÓ B	MASCULINO	San Blas - Canillejas
2025	8972	9961	29339	187594	3	3.00	3	1	0	2	7	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 2	FUTBOL SALA	INFANTIL 	ESCUELA DEPORTIVA ADAE SIMANCAS A	MASCULINO	San Blas - Canillejas
2025	8972	9961	29339	187596	2	6.00	3	2	0	1	9	10	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 2	FUTBOL SALA	INFANTIL 	Murialdo	MASCULINO	San Blas - Canillejas
2025	8972	9961	29339	187595	4	-2.00	3	0	0	1	0	16	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 2	FUTBOL SALA	INFANTIL 	Estrella Caló	MASCULINO	San Blas - Canillejas
2025	9000	10002	30127	190031	1	6.00	2	2	0	0	4	1	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASUR SAB MED F7 SUB 16 FEM  TRIANG G2	FUTBOL 7	CADETE 	MADRID SUR LATINA	FEMENINO	Usera
2025	9000	10002	30127	190027	2	3.00	2	1	0	1	6	2	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASUR SAB MED F7 SUB 16 FEM  TRIANG G2	FUTBOL 7	CADETE 	ASM LANCERS	FEMENINO	Usera
2025	9000	10002	30127	190029	3	.00	2	0	0	2	0	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASUR SAB MED F7 SUB 16 FEM  TRIANG G2	FUTBOL 7	CADETE 	Dragonas de Lavapies	FEMENINO	Usera
2025	8972	9961	29363	187604	1	9.00	3	3	0	0	20	5	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 4	FUTBOL SALA	INFANTIL 	CFS Eurosiris	MASCULINO	San Blas - Canillejas
2025	8972	9961	29363	187601	2	6.00	3	2	0	1	8	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 4	FUTBOL SALA	INFANTIL 	C.D. DOSA	MASCULINO	San Blas - Canillejas
2025	8972	9961	29363	187602	3	3.00	3	1	0	2	10	9	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 4	FUTBOL SALA	INFANTIL 	CD ASTON FS C	MASCULINO	San Blas - Canillejas
2025	8972	9961	29363	187603	4	.00	3	0	0	3	1	18	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP SAN SAB MAÑ FS INF MAS 4	FUTBOL SALA	INFANTIL 	ALARÓ C	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	178231	1	58.00	20	19	1	0	99	14	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	LAS MUSAS "A" C.F.S	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	178503	2	52.00	20	17	1	2	101	35	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	RACING SAN BLAS FC	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	179655	4	41.00	20	13	2	5	82	38	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	Heavywheights F.C	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	178027	3	43.00	20	14	1	5	102	46	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	DIE MANNSCHAFT	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	179912	5	31.00	20	10	1	8	55	37	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	DEPORTIVO MADRID FUTSAL	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	178112	6	29.00	20	9	2	9	60	53	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	La Cuatro	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	178052	7	18.00	20	5	3	12	48	73	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	Rastros FC	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	179357	8	12.00	20	4	2	13	29	95	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	San Roca FS 	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	180076	9	11.00	20	3	2	15	19	86	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	REAL CACHETES	MASCULINO	San Blas - Canillejas
2025	8952	9910	28346	177884	10	6.00	20	2	0	18	31	105	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN DOM MAÑ FS SEN MAS	FUTBOL SALA	SENIOR 	Los Niños fc	MASCULINO	San Blas - Canillejas
2025	9000	10002	30107	188628	1	9.00	3	3	0	0	15	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G1	FUTBOL 11	CADETE 	CDE SAN GABRIEL CARABANCHEL	MASCULINO	Usera
2025	9000	10002	30107	188630	2	4.00	3	1	1	1	7	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G1	FUTBOL 11	CADETE 	RACING ARGUELLES MJ	MASCULINO	Usera
2025	9000	10002	30107	188629	3	3.00	3	1	0	2	5	11	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G1	FUTBOL 11	CADETE 	Dragones de Lavapiés A	MASCULINO	Usera
2025	9000	10002	30107	188627	4	1.00	3	0	1	2	3	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G1	FUTBOL 11	CADETE 	Asociación Alacrán 1997	MASCULINO	Usera
2025	9000	10002	30108	188633	2	3.00	2	1	0	1	6	5	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G2	FUTBOL 11	CADETE 	RACING ARGUELLES LX	MASCULINO	Usera
2025	9000	10002	30108	188632	3	3.00	2	1	0	0	4	6	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G2	FUTBOL 11	CADETE 	JARA CADETE	MASCULINO	Usera
2025	9000	10002	30108	188631	1	3.00	2	1	0	1	8	7	2025/2026	COPA PRIMAVERA 2026	FASE PREVIA COPA PRIMAVERA	CP USE ORCASITAS SAB DOM F11 CAD MAS G2	FUTBOL 11	CADETE 	BREATHESPORT	MASCULINO	Usera
2025	8939	9859	30093	188229	1	6.00	3	2	0	0	14	8	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM BAR SAB MAÑ FS BEN FEM	FUTBOL SALA	BENJAMIN 	Asociación Alacrán 1997	MIXTO	Barajas
